GeneID	Chr	Length	Symbol	type_of_gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
6041	1	4148	RNASEL	protein-coding	0.475974572817642	3.69927355823144	3.35762417152272	0.0031927947823215	0.0238043900369232	-2.24586641953939
90120	9	2845	TMEM250	protein-coding	-0.364744523173277	5.04091779802431	-3.35558113144057	0.0032077422657775	0.0239018882882628	-2.50594625183119
339745	2	5734	SPOPL	protein-coding	0.424614569958417	4.28598703941655	3.35497192670534	0.00321221265192823	0.0239212502791322	-2.3754917028587
2879	19	1219	GPX4	protein-coding	-0.291333589001269	7.23848070775483	-3.35140850522651	0.00323848389805053	0.0240940455317425	-2.71563304444356
51555	3	3577	PEX5L	protein-coding	1.15362495055355	0.521847055264193	3.3513135313615	0.00323918696482773	0.0240940455317425	-1.6844795393921
1519	4	2933	CTSO	protein-coding	0.979345312390931	1.27587348051695	3.35044199393499	0.00324564571982753	0.0241280434285491	-1.76767837539269
57514	3	8079	ARHGAP31	protein-coding	0.354116164852656	5.61943299036237	3.34931728952889	0.00325399929505304	0.0241760796462109	-2.59027205803503
64841	14	3928	GNPNAT1	protein-coding	-0.349483679064665	5.34319076447224	-3.34477381432044	0.00328796033700727	0.0244142040363835	-2.57028419085045
100506453	X	2194	NA	NA	0.511023313143534	3.7157717859958	3.34434326220801	0.00329119654000136	0.0244240421513806	-2.27762367048355
57479	19	6943	PRR12	protein-coding	0.353616204046878	5.48217074698496	3.34283744579314	0.00330253943219739	0.0244939938502904	-2.58901607490031
164022	1	660	NA	NA	-0.880726025607392	1.94880437497688	-3.35260034048624	0.00330883157449929	0.0245264261545977	-1.89502755434425
5269	6	1646	SERPINB6	protein-coding	-0.348125937982741	5.4501995785433	-3.34172177684598	0.00331096815203523	0.0245280359506424	-2.58974269833742
55247	4	2402	NEIL3	protein-coding	0.385645053545532	4.65959478237732	3.3388350886789	0.0033328746257194	0.0246760167103524	-2.47967907765821
57404	2	10943	CYP20A1	protein-coding	0.424270122145304	4.41831941583365	3.33778519844533	0.00334087719210407	0.0247076634062935	-2.43853093544082
10519	15	977	CIB1	protein-coding	-0.339448718399276	5.83085999750249	-3.3376746872253	0.00334172063490374	0.0247076634062935	-2.63959177772211
157247	7	4419	MGC27345	ncRNA	-0.386602441548687	4.94127960822585	-3.33751374206922	0.00334294937236727	0.0247076634062935	-2.53116420558954
57189	7	7296	KIAA1147	protein-coding	0.310141925571668	6.79492247102279	3.33592566698238	0.00335509730629737	0.0247831147266903	-2.72426217226169
57621	6	3086	ZBTB2	protein-coding	0.344476015771161	5.70521950524707	3.33491847105568	0.00336282422499278	0.0248258410001055	-2.63158089733274
55632	14	5581	G2E3	protein-coding	0.38803915149365	4.67091561775682	3.33224251699483	0.00338343816928512	0.0249636006728029	-2.4961567150275
54107	9	2476	POLE3	protein-coding	-0.302838872968403	7.22371966236744	-3.33139063753489	0.00339002647641586	0.0249977774622725	-2.759505505181
56181	1	2403	MTFR1L	protein-coding	-0.336822006721987	5.64554802536713	-3.33058563150136	0.00339626381959207	0.0250293283451943	-2.63595766605567
2970	7	3622	GTF2IP1	pseudo	-0.289882235921979	7.12583739137104	-3.32914333506862	0.00340746713805374	0.0250932395254326	-2.75988794659644
388272	16	1383	C16orf87	protein-coding	0.467565729197345	3.93359765418419	3.3289639240765	0.00340886327695054	0.0250932395254326	-2.35996960604666
27101	1	3315	CACYBP	protein-coding	0.301229829477209	7.91303698007964	3.32771558655012	0.00341859310354926	0.0251080195211062	-2.78708295409542
55571	2	2518	CNOT11	protein-coding	-0.312113532407574	6.21617065173208	-3.32752072575448	0.00342011434530201	0.0251080195211062	-2.69934827874372
92609	19	2572	TIMM50	protein-coding	-0.319446041522425	6.13600984229932	-3.32751068451726	0.00342019275332198	0.0251080195211062	-2.69205447015036
4809	22	1697	SNU13	protein-coding	-0.297872873929605	6.62573407830187	-3.32745673537957	0.00342061405078146	0.0251080195211062	-2.7325644642423
9575	4	5801	CLOCK	protein-coding	0.388820649948352	4.53460553236587	3.3274463643696	0.00342069504548445	0.0251080195211062	-2.48322405626959
65095	19	3005	KRI1	protein-coding	-0.350738139318563	5.81609906965146	-3.32633965563423	0.00342934893670751	0.0251461984658217	-2.66322227763248
554	X	2194	AVPR2	protein-coding	-1.26731135861775	0.118951579430972	-3.32627795141496	0.00342983206244051	0.0251461984658217	-1.71189660072989
7402	6	12431	UTRN	protein-coding	0.307985901351532	6.72116564175965	3.32595722694812	0.0034323443138031	0.0251501880654185	-2.74156155473382
162979	19	1586	ZNF296	protein-coding	-0.768358416290063	2.08108429500199	-3.3249316914977	0.00344038948680953	0.025194691834922	-1.96612971232553
55835	13	5173	CENPJ	protein-coding	0.339691722411264	5.48795002666964	3.32125832008019	0.00346935836874091	0.0253922855636541	-2.63774132268793
22915	4	4969	MMRN1	protein-coding	1.22184797997049	0.746152942271859	3.32450156732732	0.00349240854748264	0.0255463588026792	-1.7664328063251
2268	1	2774	FGR	protein-coding	-1.19713976586109	0.869795790941288	-3.33474398198932	0.0034991579860595	0.0255810869015185	-1.77843595114215
57333	19	1854	RCN3	protein-coding	1.03941602220704	1.05674957763812	3.31703859260962	0.00350293076800837	0.0255940264633385	-1.80834171703117
23034	14	6744	SAMD4A	protein-coding	1.13590449822938	0.735575988456237	3.3152787102234	0.0035170263021691	0.025676964842646	-1.77622452500756
124359	16	2236	CDYL2	protein-coding	0.678134799925277	2.77514112560191	3.31511992947994	0.00351830076214673	0.025676964842646	-2.12843320380081
57798	7	3955	GATAD1	protein-coding	0.448759226256502	4.60904147124652	3.33802227577281	0.00353496655937988	0.0257838685287189	-2.50911945814602
54809	7	6855	SAMD9	protein-coding	0.485230380114152	4.81772945246642	3.41860536440265	0.00354246754180681	0.0258238406826863	-2.48884957225837
1954	19	10966	MEGF8	protein-coding	0.474550098866161	4.27794146475727	3.33044245632431	0.00354907654069323	0.0258572685937964	-2.45551009545169
8643	1	4634	PTCH2	protein-coding	-0.771749508753253	2.32539416282796	-3.31519115617794	0.00356343978699003	0.0259471208193422	-2.0458788477484
9943	3	4523	OXSR1	protein-coding	0.29779115923513	7.12520770031973	3.30922002185582	0.00356597844852201	0.0259508192446826	-2.80273983645504
57337	3	4934	SENP7	protein-coding	0.414345107550974	4.24183876194231	3.30885339789744	0.00356896195077991	0.0259577488725193	-2.46895700735137
6895	12	1988	TARBP2	protein-coding	-0.377137270642057	4.64770306964946	-3.30854652187981	0.00357146111618004	0.0259611499452018	-2.54795166482949
114971	11	2740	PTPMT1	protein-coding	-0.345361686668437	5.22027872990463	-3.30797728922343	0.00357610142213171	0.0259801023726101	-2.63639955466623
10193	12	3443	RNF41	protein-coding	0.320527102292311	5.90055237509919	3.30735692741879	0.00358116524559228	0.025997503610145	-2.71279118656625
25855	11	1437	BRMS1	protein-coding	-0.351156519478252	6.05418814753287	-3.31129340424472	0.00358256544780228	0.025997503610145	-2.72639128090529
51759	9	1818	C9orf78	protein-coding	-0.306669539281863	6.18872572169833	-3.30670561310808	0.00358648927665334	0.0260112068481004	-2.74305788590694
80308	1	3156	FLAD1	protein-coding	-0.364063498111791	4.93197990460904	-3.30439047816384	0.00360547663584401	0.0261201456995171	-2.60320206190807
64342	2	2403	HS1BP3	protein-coding	0.369291174084593	5.08151749502863	3.30433506835687	0.00360593227739766	0.0261201456995171	-2.622116768506
11091	9	3183	WDR5	protein-coding	-0.325820058184156	6.12829892479613	-3.3041272125294	0.00360764200325907	0.0261201456995171	-2.74320420710168
5604	15	2586	MAP2K1	protein-coding	0.307517611758086	6.42296315856543	3.29952499381623	0.00364570160122259	0.0263710442609475	-2.77782016489206
50512	3	2171	PODXL2	protein-coding	-0.317231983182012	5.87917755122139	-3.29943825657139	0.00364642266289179	0.0263710442609475	-2.72935761463586
375444	5	2440	C5orf34	protein-coding	0.474949049451248	3.86776623607807	3.29858442958569	0.00365352812535061	0.0263935230865513	-2.4127976793
84934	12	1775	RITA1	protein-coding	-0.347368779617336	5.10043848197309	-3.2985683990923	0.00365366165898029	0.0263935230865513	-2.64099572044401
4171	3	3435	MCM2	protein-coding	-0.279983767067516	8.36932631345774	-3.29798013041537	0.00365856522729029	0.0264140141466342	-2.86128879573575
23469	6	6947	PHF3	protein-coding	0.333428321724742	7.54336689238241	3.33126702824691	0.0036608130997989	0.0264153193689047	-2.82038735074303
5966	2	2592	REL	protein-coding	-0.542004495673994	3.64995304705555	-3.31019251271661	0.00367430222700247	0.0264852976757112	-2.36494795740955
84908	2	1807	FAM136A	protein-coding	-0.309829738906329	6.72654139484064	-3.29590208805138	0.00367593854102757	0.0264852976757112	-2.80966374613324
10640	14	8511	EXOC5	protein-coding	0.311225357887455	6.28510876271523	3.29580778594896	0.0036767288580258	0.0264852976757112	-2.77443814669577
1762	19	3308	DMWD	protein-coding	1.26735457224729	0.23475277486581	3.29522660863363	0.00368160319715163	0.0264937750916322	-1.77802408231888
23053	10	5835	ZSWIM8	protein-coding	0.458388646448305	4.19884581916464	3.2951731156562	0.00368205216079026	0.0264937750916322	-2.4894087924617
5832	10	3463	ALDH18A1	protein-coding	-0.288519636935032	7.25237154310453	-3.29482231203175	0.0036849977640803	0.0265000486365685	-2.84194676600995
387036	6	1200	GUSBP2	pseudo	0.468551967413268	4.13073309919881	3.29434770292542	0.00368898659793366	0.0265138131242937	-2.47708206595127
7855	2	6564	FZD5	protein-coding	-0.908077779816965	1.4820405693058	-3.29344530498299	0.00369658241993778	0.0265530628886917	-1.9235407196821
11266	1	1249	DUSP12	protein-coding	-0.404084794805036	4.52441820880005	-3.29320552266922	0.00369860332904541	0.0265530628886917	-2.56018689571328
57210	8	3376	SLC45A4	protein-coding	-0.626110845796886	2.70373572982913	-3.29150178138987	0.00371299378225579	0.0266414079412952	-2.17181473337667
84108	10	2230	PCGF6	protein-coding	-0.489498680113723	3.51619901449414	-3.29055181703336	0.00372104131235769	0.0266841677500667	-2.35734574478831
23304	6	8881	UBR2	protein-coding	0.33147673595996	6.2695106535597	3.28917778345695	0.00373271149474216	0.0267528436294504	-2.78758214220455
377	12	3537	ARF3	protein-coding	-0.275232394663514	8.71471438473157	-3.28805940630742	0.00374223671073636	0.0267996719883175	-2.88853910818478
27031	3	5370	NPHP3	protein-coding	0.640425575678598	2.74906930290506	3.28791837176401	0.00374343958832043	0.0267996719883175	-2.18271275081734
57147	1	3477	SCYL3	protein-coding	0.356438561289533	4.98587982778376	3.28731360893843	0.00374860187318142	0.0268216032124218	-2.645899080505
11104	6	1521	KATNA1	protein-coding	-0.354252789205055	5.38422205811033	-3.28703787497244	0.00375095786188644	0.026823441811442	-2.70312004701687
100287177	19	887	EML2-AS1	ncRNA	-0.955618288846967	1.15854625422422	-3.28638270345546	0.00375656173682102	0.0268445052084635	-1.89027745202502
5435	22	2102	POLR2F	protein-coding	-0.352064482022283	5.2672942690922	-3.28620247855827	0.00375810468878168	0.0268445052084635	-2.69062692520215
64761	7	3791	PARP12	protein-coding	0.455165107533431	4.11960365448923	3.28579902077786	0.00376156104220826	0.0268541835521672	-2.49387550730108
10151	10	3006	HNRNPA3P1	pseudo	-1.32265892000969	0.0372386107621654	-3.28499411210834	0.00376846584616252	0.0268789416906679	-1.79010553184937
25819	4	1954	NOCT	protein-coding	-0.404927887211038	4.27697027175193	-3.28490445332855	0.00376923573907793	0.0268789416906679	-2.533221442478
100506054	2	1373	RNASEH1-AS1	ncRNA	-0.478937668477117	3.57646133258626	-3.28278577806094	0.00378747346309205	0.0269939338454285	-2.38815630551235
90809	14	1714	PIP4P1	protein-coding	0.408408424530786	4.24944311126109	3.28237965496376	0.0037909792449424	0.0270038594041912	-2.52881906771909
7572	18	6311	ZNF24	protein-coding	0.305631496839825	6.1932125328225	3.28111349532465	0.00380192951051027	0.0270667728216216	-2.79882716747547
23005	15	7250	MAPKBP1	protein-coding	0.355342427785461	5.04187283661264	3.28020342265084	0.00380981928739341	0.0270968994044509	-2.66986554825596
84300	6	506	UQCC2	protein-coding	-0.372527502412877	4.6630949123969	-3.28013627114686	0.00381040208387185	0.0270968994044509	-2.61322565253702
10723	5	5304	SLC12A7	protein-coding	1.21394174052961	0.268424191861507	3.27985020883977	0.00381288574667001	0.0270994810660156	-1.81128697628204
80167	4	2200	ABHD18	protein-coding	-0.425700230376608	4.19119645292147	-3.27947977255983	0.00381610431689283	0.027107280192092	-2.52829869791795
387787	11	960	LIPT2	protein-coding	0.90173734878247	1.41123519636704	3.27839577744275	0.00382553797651503	0.0271550298319766	-1.93973219748817
8934	1	3494	RAB29	protein-coding	0.372143246926598	4.83385540480025	3.2782192547176	0.00382707635397057	0.0271550298319766	-2.64224971370082
146330	16	3543	FBXL16	protein-coding	-0.673304614907675	2.39672520699934	-3.27488467496862	0.00385625075236301	0.0273350487961943	-2.1405826875241
785	2	8363	CACNB4	protein-coding	0.481676460874116	3.60479999381753	3.27483063582759	0.00385672532901936	0.0273350487961943	-2.40643957205953
7428	3	2968	VHL	protein-coding	-0.312169012738265	6.37186583721464	-3.27400311864919	0.00386399979511066	0.0273714264865405	-2.83127591130936
10248	7	932	POP7	protein-coding	-0.375771500749144	4.93419559628014	-3.27374392041245	0.00386628108959666	0.0273724133207511	-2.67105444638848
360023	1	8474	ZBTB41	protein-coding	0.738308667416776	2.7436863034955	3.32335062549266	0.00387761844993972	0.0274274178961252	-2.17905871229307
9020	17	4467	MAP3K14	protein-coding	-0.569393279553531	3.26157055995744	-3.27237594837519	0.003878342917153	0.0274274178961252	-2.33846885611996
23077	13	15025	MYCBP2	protein-coding	0.331402690122783	9.73216168049082	3.32912262242931	0.00388803431583363	0.0274807469701538	-2.89469869715291
11000	1	2413	SLC27A3	protein-coding	0.426293079704534	4.17078667837158	3.27048842465852	0.00389504619508313	0.0275042666751536	-2.53877395607902
100288500	8	2097	REXO1L10P	pseudo	1.30586926330872	0.253656084538469	3.27041847644942	0.00389566653744644	0.0275042666751536	-1.82854024079424
152002	3	2721	XXYLT1	protein-coding	-0.391897219516948	4.85702141393538	-3.26672894800574	0.00392852469659597	0.0277209371053561	-2.67430247610699
22995	15	5637	CEP152	protein-coding	0.309584772845513	7.40054019379409	3.26626254423584	0.00393269762379483	0.0277350678446326	-2.9096952671155
4012	5	4795	LNPEP	protein-coding	0.686499677088984	4.9537624045176	3.7969446506047	0.00393829160894837	0.027759199377138	-2.34262065804515
100132832	7	2332	PMS2P9	pseudo	-0.634695000175198	2.87097627215658	-3.26445466339415	0.00394891375551668	0.0278187259546569	-2.26699572229055
54799	17	5382	MBTD1	protein-coding	0.331868724044931	5.62945735613904	3.26379767658513	0.00395482289485528	0.0278305083942153	-2.78091349039651
4137	17	6816	MAPT	protein-coding	0.936253664308209	1.2509722735534	3.26369162228719	0.00395577758906433	0.0278305083942153	-1.94662752352145
1952	1	10540	CELSR2	protein-coding	0.923988546997426	1.40307361464474	3.26343606834049	0.0039580789949897	0.0278305083942153	-1.96954830859318
6341	17	1754	SCO1	protein-coding	-0.355801460416364	4.8949778984861	-3.26309475259941	0.00396115477428755	0.0278305083942153	-2.68855947341635
54778	15	5538	RNF111	protein-coding	0.313386892678586	5.90021543113121	3.2630591825428	0.00396147544949352	0.0278305083942153	-2.81075248780859
4924	19	2579	NUCB1	protein-coding	0.315502664330815	6.26425002286433	3.26227449406769	0.00396855611721673	0.0278649333087432	-2.8467156070242
55720	17	4890	TSR1	protein-coding	-0.289962065299867	6.89304435756929	-3.26181789020661	0.00397268198983042	0.0278749094363181	-2.89596951184624
729603	6	3131	LOC729603	pseudo	0.955084500240536	1.49632422754329	3.26163458207114	0.00397433954088517	0.0278749094363181	-1.98668154229835
81887	X	2489	LAS1L	protein-coding	-0.299234552326043	6.53030329305583	-3.25939328000574	0.0039946610768207	0.0280020701594579	-2.87618408273159
55630	8	2610	SLC39A4	protein-coding	-0.454412068872639	3.72766296288351	-3.25892993728501	0.00399887477715556	0.0280162394612231	-2.47477392511669
9489	17	2192	PGS1	protein-coding	-0.401971163542374	4.83813488868862	-3.25868814423271	0.00400107539920722	0.0280162972747776	-2.68905067162619
4067	8	3092	LYN	protein-coding	-0.298238108588957	6.50189898134892	-3.25827161333165	0.00400486913103128	0.0280275041760398	-2.87648338882905
10939	18	3209	AFG3L2	protein-coding	-0.296369211787245	6.50061314095438	-3.25467760671552	0.00403774936507221	0.0282421451211044	-2.88431833378798
25897	8	4563	RNF19A	protein-coding	0.334911564927786	5.34868286150976	3.25435737783718	0.0040406917815133	0.0282472649212027	-2.76868165240311
440862	2	2635	NA	NA	-0.489142662208394	3.4765048362147	-3.25371941415873	0.00404655994120048	0.0282677483142475	-2.42885189212866
55612	20	5151	FERMT1	protein-coding	-0.335779685273373	5.39312804750572	-3.25341140510847	0.00404939606905257	0.0282677483142475	-2.77848433306277
11186	3	2344	RASSF1	protein-coding	-0.387632444753644	5.5085120295247	-3.28616790173554	0.00405025801419415	0.0282677483142475	-2.76769060229895
29767	15	9186	TMOD2	protein-coding	0.293886099287684	6.68106292663179	3.25243519278432	0.00405839780411533	0.0283090969098198	-2.90158851184987
55769	19	3481	ZNF83	protein-coding	0.374943084298273	5.06701553286624	3.25198011325276	0.00406260080640226	0.0283209817429543	-2.73534896133381
